"Project ID","Created date","Customer name","Due date","Estimate name","Has Estimate","Has uninvoiced charge","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Date last Job completed ","Performance","Planned end","Planned start","Project code","Project description","Project status","Reference 1","Reference 2","Reference 3","Scenario name","Site name","Standard people","Standard units per hour","Total charge","Uninvoiced total charge","Uninvoiced total charge per unit","Uninvoiced units produced","Unit of measure","Units expected","Units Produced","Units remaining"
"2054450","2020-Jan-06 11:15 AM","Mondelez","","704620013300 - SP1/SP2","Yes","No","","","MONDELZ-NC-07","Mondelez","704620013300 9Oz Sourpatch Big Kids Bag 12/Cs","","Finished Good","","100.00%","2020-Apr-08 02:13 PM","2020-Apr-06 11:16 AM","2054450","","Open","","","","L - 704620013300","Newcomerstown","6.00","192.00000","0.00","0.00","2.41000","","cases","6375.00000","0.00000","6375.00000"
"2054018","2020-Jan-06 09:03 AM","The JM Smucker Company","2020-Jan-10 09:03 AM","7180200769 - BONES1","Yes","Yes","","","SMCKRS-NC-27","The JM Smucker Company","7180200769 Mkb 708G S&C Chicken Cnstr 4Ct","","Finished Good","2020-Jan-15 03:10 PM","100.00%","2020-Jan-15 02:28 PM","2020-Jan-14 01:56 PM","2054018","","Closed","","","","L - 7180200769","Newcomerstown","10.00","351.00000","3188.15","3188.15","1.24440","2562.00000","cases","2550.00000","2562.00000","-12.00000"
"2053961","2020-Jan-06 07:57 AM","Hills Pet Nutrition, Inc.","2020-Jan-10 07:57 AM","603945 - MICROBAG","Yes","No","","","HILLSPET-40","Hills Pet Nutrition, Inc.","603945 Science Diet Ktn Hd 6 X 1Lb Case","","Finished Good","","100.00%","2020-Jan-17 09:22 AM","2020-Jan-16 05:18 PM","2053961","","Booked","","","","L - 603945","Newcomerstown","7.00","186.00000","0.00","0.00","1.58830","","cases","1500.00000","0.00000","1500.00000"
"2053452","2020-Jan-03 03:18 PM","The JM Smucker Company","2020-Jan-31 03:18 PM","7910000900 - SUP7-GOODMORNINGS","Yes","No","","","SMCKRS-NC-41","The JM Smucker Company","7910000900 Good Morning Healthy Joint 170G Dcan","","Finished Good","","100.00%","2020-Jan-30 10:26 AM","2020-Jan-29 10:49 PM","2053452","","Booked","","","","L - 7910000900","Newcomerstown","11.00","450.00000","0.00","0.00","0.76090","","cases","2000.00000","0.00000","2000.00000"
"2053413","2020-Jan-03 03:02 PM","The JM Smucker Company","2020-Feb-21 03:02 PM","7910077250 - BONES1","Yes","No","","","SMCKRS-NC-62","The JM Smucker Company","7910077250 2Ct Mini Bone","","Finished Good","","100.00%","2020-Feb-20 02:24 PM","2020-Feb-18 04:21 PM","2053413","","Booked","","","","L - 7910077250","Newcomerstown","12.00","834.00000","0.00","0.00","0.77720","","cases","23940.00000","0.00000","23940.00000"
"2053411","2020-Jan-03 03:01 PM","The JM Smucker Company","2020-Mar-06 03:01 PM","7910072094 - BONES1","Yes","No","","","SMCKRS-NC-57","The JM Smucker Company","7910072094 25Oz Mkb Soft Chewy Filet 2 Pack","","Finished Good","","100.00%","2020-Mar-06 02:11 PM","2020-Mar-04 10:28 AM","2053411","","Booked","","","","L - 7910072094","Newcomerstown","10.00","705.00000","0.00","0.00","0.67520","","cases","23760.00000","0.00000","23760.00000"
"2053396","2020-Jan-03 02:49 PM","The JM Smucker Company","2020-Feb-21 02:49 PM","7910072094 - BONES1","Yes","No","","","SMCKRS-NC-57","The JM Smucker Company","7910072094 25Oz Mkb Soft Chewy Filet 2 Pack","","Finished Good","","100.00%","2020-Feb-20 11:31 PM","2020-Feb-19 10:23 AM","2053396","","Booked","","","","L - 7910072094","Newcomerstown","10.00","705.00000","0.00","0.00","0.67520","","cases","19008.00000","0.00000","19008.00000"
"2052853","2020-Jan-03 01:21 PM","Mondelez","","704620020700 - SP1/SP2","Yes","Yes","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","2020-Jan-11 06:46 PM","100.00%","2020-Jan-13 04:25 PM","2020-Jan-06 01:22 PM","2052853","","Closed","","","","L - 704620020700","Newcomerstown","6.00","192.00000","34137.65","34137.65","2.41000","14165.00000","cases","14400.00000","14165.00000","235.00000"
"2052195","2020-Jan-03 08:31 AM","Mars / Wrigley","","10195546 - SK4-20CT GUM1","Yes","Yes","","","MARS-NC-24","Mars / Wrigley","10195546 Ecl Winterfrost Sfp 20P / 06P","","Finished Good","2020-Jan-10 09:10 PM","100.00%","2020-Jan-09 11:38 AM","2020-Jan-03 10:07 AM","2052195","","Closed","","","","L - 10195546","Newcomerstown","5.00","153.00000","28040.93","28040.93","3.81977","7341.00000","cases","7334.00000","7341.00000","-7.00000"
"2052136","2020-Jan-03 08:28 AM","Mars / Wrigley","2020-Jan-10 10:19 AM","E8939000 - SK2-SOUR","Yes","Yes","","","MARS-NC-44","Mars / Wrigley","E8939000 Skt Original - 12 Pack Drc","","Finished Good","2020-Jan-09 01:00 PM","100.00%","2020-Jan-08 04:15 PM","","2052136","","Closed","","","","L - E8939000","Newcomerstown","5.00","225.00000","19234.13","19234.13","3.48192","5524.00000","cases","5520.00000","5524.00000","-4.00000"
"2052131","2020-Jan-03 08:25 AM","Mars / Wrigley","2020-Jan-10 03:30 PM","10195483 - SK3-180CT","Yes","Yes","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","2020-Jan-08 02:02 PM","100.00%","2020-Jan-08 07:45 AM","","2052131","","Closed","","","","L - 10195483","Newcomerstown","6.00","435.00000","14510.71","14510.71","2.01314","7208.00000","cases","7680.00000","7208.00000","472.00000"
"2051986","2020-Jan-03 07:18 AM","Mars / Wrigley","","10216484 - SK5-CANISTER","Yes","Yes","","","MARS-NC-50","Mars / Wrigley","10216484 Easter Jelly Bean - Pallet Displays 300Ct","","Finished Good","2020-Jan-15 11:30 PM","100.00%","2020-Jan-15 09:56 AM","","2051986","","Closed","","","","19-2213 - 10216484","Newcomerstown","14.00","2.00000","112530.29","112530.29","541.01100","208.00000","pallets","208.00000","208.00000","0.00000"
"2051759","2020-Jan-02 03:51 PM","Mars / Wrigley","2020-Jan-10 03:51 PM","10194975 - SK3-180CT","Yes","Yes","","","MARS-NC-08","Mars / Wrigley","10194975 Ecl Wnf Sfp 180P / 08B - Eclipse Winterfrost","","Finished Good","2020-Jan-06 04:55 PM","100.00%","","","2051759","","Closed","","","","L - 10194975","Newcomerstown","5.00","330.00000","3275.29","3275.29","1.60161","2045.00000","cases","2000.00000","2045.00000","-45.00000"
"2051730","2020-Jan-02 03:30 PM","The JM Smucker Company","2020-Jan-24 03:30 PM","7910051024 - BONES1","Yes","No","","","SMCKRS-NC-49","The JM Smucker Company","7910051024 126 / 37Oz Chicken Pallet","","Finished Good","","100.00%","2020-Jan-23 04:11 PM","2020-Jan-22 06:21 PM","2051730","","Booked","","","","L - 7910051024","Newcomerstown","10.00","9.00000","0.00","0.00","38.74570","","pallets","120.00000","0.00000","120.00000"
"2051722","2020-Jan-02 03:22 PM","The JM Smucker Company","","7910000559-1 - SUP6","Yes","No","","","SMCKRS-NC-33WIP","The JM Smucker Company","7910000559-1 Mkb 1Oz Active Ball Medium Dog","","WIP","","100.00%","2020-Feb-17 09:14 AM","2020-Feb-17 07:00 AM","2051722","","Booked","","","","L-7910000559-1","Newcomerstown","4.00","1500.00000","0.00","0.00","0.00000","","eaches","3100.00000","0.00000","3100.00000"
"2051721","2020-Jan-02 03:21 PM","The JM Smucker Company","2020-Feb-21 03:21 PM","7910000559 - BLISTERPACK","Yes","No","","","SMCKRS-NC-33","The JM Smucker Company","7910000559 Mkb 1Oz Active Tumbler Med Dog","","Finished Good","","100.00%","2020-Feb-17 06:58 PM","2020-Feb-17 03:21 PM","2051721","","Booked","","","","L - 7910000559","Newcomerstown","10.00","225.00000","0.00","0.00","1.86970","","cases","775.00000","0.00000","775.00000"
"2051714","2020-Jan-02 03:17 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","Yes","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","2020-Jan-03 06:34 PM","100.00%","","","2051714","","Closed","","","","L - 10188278","Newcomerstown","5.00","348.00000","6938.83","6938.83","1.44559","4800.00000","cases","4800.00000","4800.00000","0.00000"
"2051707","2020-Jan-02 03:07 PM","The JM Smucker Company","2020-Feb-21 03:07 PM","7910000555 - BLISTERPACK","Yes","No","","","SMCKRS-NC-30","The JM Smucker Company","7910000555 Mkb 0.8Oz Active Ball Small Dog","","Finished Good","","100.00%","2020-Feb-18 09:47 PM","2020-Feb-17 03:07 PM","2051707","","Open","","","","L - 7910000555","Newcomerstown","10.00","225.00000","0.00","0.00","1.86970","","cases","4800.00000","0.00000","4800.00000"
"2051612","2020-Jan-02 02:45 PM","The JM Smucker Company","2020-Mar-13 02:45 PM","5150002672 - CRISCO","Yes","No","","","SMCKRS-NC-21","The JM Smucker Company","5150002672 Cr 6.7Oz Reg Shorting Sticks","","Finished Good","","100.00%","2020-Mar-11 07:09 PM","2020-Mar-09 02:45 PM","2051612","","Open","","","","L - 5150002672","Newcomerstown","10.00","258.00000","0.00","0.00","1.32400","","cases","9000.00000","0.00000","9000.00000"
"2051391","2020-Jan-02 01:56 PM","The JM Smucker Company","2020-Jan-10 01:56 PM","2363377770 - DOUBLE HEADER","Yes","No","","","SMCKRS-NC-14","The JM Smucker Company","2363377770 Nbl 2Oz Lid Pot Dk Sbb Df 25Ct - Canine","","Finished Good","","100.00%","2020-Jan-13 12:42 PM","2020-Jan-13 09:34 AM","2051391","","Open","","","","L - 2363377770","Newcomerstown","10.00","330.00000","0.00","0.00","2.25930","","cases","864.00000","0.00000","864.00000"
"2051382","2020-Jan-02 01:49 PM","The JM Smucker Company","2020-Feb-28 01:49 PM","2363377766 - DOUBLE HEADER","Yes","No","","","SMCKRS-NC-13","The JM Smucker Company","2363377766 Nbl 4Oz Lid Lmb Rce Df 25Ct - Canine","","Finished Good","","100.00%","2020-Feb-25 07:01 AM","2020-Feb-24 09:27 PM","2051382","","Open","","","","L - 2363377766","Newcomerstown","10.00","330.00000","0.00","0.00","2.25930","","cases","792.00000","0.00000","792.00000"
"2051375","2020-Jan-02 01:46 PM","The JM Smucker Company","2020-Mar-06 01:46 PM","2363377426 - DOUBLE HEADER","Yes","No","","","SMCKRS-NC-12","The JM Smucker Company","2363377426 Nbl 4Oz Ul Gf Chick Smp","","Finished Good","","100.00%","2020-Mar-02 04:10 PM","2020-Mar-02 01:46 PM","2051375","","Open","","","","L - 2363377426","Newcomerstown","10.00","330.00000","0.00","0.00","2.25930","","cases","792.00000","0.00000","792.00000"
"2051371","2020-Jan-02 01:41 PM","The JM Smucker Company","2020-Feb-28 01:41 PM","2363364444 - DOUBLE HEADER","Yes","No","","","SMCKRS-NC-11","The JM Smucker Company","2363364444 Nbl 4Oz Lid Pot Dk Df Smp 25Ct - Canine","","Finished Good","","100.00%","2020-Feb-24 09:27 PM","2020-Feb-24 06:33 PM","2051371","","Open","","","","L - 2363364444","Newcomerstown","10.00","330.00000","0.00","0.00","2.25930","","cases","792.00000","0.00000","792.00000"
"2051353","2020-Jan-02 01:24 PM","The JM Smucker Company","2020-Feb-28 01:24 PM","2363310042 - DOUBLE HEADER","Yes","No","","","SMCKRS-NC-65","The JM Smucker Company","2363310042 Nbl 4Oz Lid Pt Dk Pup Ddf 25Ct - Canine","","Finished Good","","100.00%","2020-Feb-24 06:33 PM","2020-Feb-24 03:59 PM","2051353","","Open","","","","L - 2363310042","Newcomerstown","10.00","330.00000","0.00","0.00","2.25930","","cases","792.00000","0.00000","792.00000"
"2051341","2020-Jan-02 01:11 PM","The JM Smucker Company","2020-Feb-28 01:11 PM","2363300655 - DOUBLE HEADER","Yes","No","","","SMCKRS-NC-03","The JM Smucker Company","2363300655 Nbl 2Oz Lid Gn Dk Cf Smp 25Ct - Feline","","Finished Good","","100.00%","2020-Feb-24 03:59 PM","2020-Feb-24 01:11 PM","2051341","","Open","","","","L - 2363300655","Newcomerstown","10.00","330.00000","0.00","0.00","2.25930","","cases","864.00000","0.00000","864.00000"
"2051315","2020-Jan-02 01:09 PM","Mars / Wrigley","2020-Jan-03 02:13 PM","10195495 - SK3-180CT","Yes","Yes","","","MARS-NC-20","Mars / Wrigley","10195495 Ecl Pic Sfp 180P // 06B S Us WMT","","Finished Good","2020-Jan-03 09:45 PM","100.00%","2020-Jan-07 01:41 PM","","2051315","","Closed","","","","L - 10195495","Newcomerstown","6.00","435.00000","8477.79","8477.79","2.12157","3996.00000","cases","5120.00000","3996.00000","1124.00000"
"2050789","2020-Jan-02 10:00 AM","Mondelez","","704620013300 - SP1/SP2","Yes","Yes","","","MONDELZ-NC-07","Mondelez","704620013300 9Oz Sourpatch Big Kids Bag 12/Cs","","Finished Good","2020-Jan-11 10:29 AM","100.00%","2020-Jan-17 12:59 PM","2020-Jan-02 03:50 PM","2050789","","Closed","","","","L - 704620013300","Newcomerstown","6.00","192.00000","29691.20","29691.20","2.41000","12320.00000","cases","12315.00000","12320.00000","-5.00000"
"2050616","2020-Jan-02 09:27 AM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","Yes","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Jan-16 04:34 PM","","2050616","","Booked","","","","L - 10195502","Newcomerstown","6.00","435.00000","3758.16","3758.16","1.87908","2000.00000","cases","3040.00000","2000.00000","1040.00000"
"2050541","2020-Jan-02 08:35 AM","Hills Pet Nutrition, Inc.","2020-Jan-03 08:35 AM","2174C - MICROBAG","Yes","No","","","HILLSPET-NC-23","Hills Pet Nutrition, Inc.","2174C Science Diet Pup Adt Af Org 12 X 2Lb Trial","","Finished Good","","100.00%","2020-Jan-16 05:18 PM","2020-Jan-16 03:28 PM","2050541","","Booked","","","","L - 2174C","Newcomerstown","7.00","66.00000","0.00","0.00","4.43720","0.00000","cases","120.00000","0.00000","120.00000"
"2050481","2020-Jan-02 07:38 AM","Mondelez","2020-Jan-03 07:44 AM","00125460103300 - GUM2","Yes","Yes","","","MONDELZ-NC-04","Mondelez","00125460103300 2016 Dentyne Ice Peppermint 24/20Ct","","Finished Good","2020-Jan-03 03:45 PM","100.00%","","","2050481","","Closed","","","","L - 00125460103300","Newcomerstown","5.00","153.00000","12038.40","12038.40","4.18000","2880.00000","cases","3062.00000","2880.00000","182.00000"
"2050400","2020-Jan-02 07:19 AM","Mondelez","","704620020700 - SP1/SP2","Yes","Yes","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","2020-Jan-02 03:36 PM","100.00%","","","2050400","","Closed","","","","L - 704620020700","Newcomerstown","6.00","192.00000","3039.01","3039.01","2.41000","1261.00000","cases","1274.00000","1261.00000","13.00000"
"2050396","2020-Jan-02 07:14 AM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","Yes","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Jan-16 02:24 PM","","2050396","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","43992.17","43992.17","1.73375","25374.00000","cases","25440.00000","25374.00000","66.00000"
