"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3930332","349.00","0.03693","0.00%","-349.00","2019-Dec-12 11:05 PM","2019-Dec-12 02:50 PM","349.00","12.35","0.03693","0.00%","-349.00","0.00","0.00000","0.00","0.00000","28.25","28.25","0.00130","12.25","349.00","0.03693","0.00%","-349.00","771.43","47.27%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-349.00","","No","","250060","","Lids","","HTFOODS-15","Hometown Foods","250060 Confetti Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","39.21%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","82.95%","LINE2-Confetti","325000 DUE BY 11/30
BALANCE DUE BY 12/7","2016378","","","","2019-Dec-26 06:53 AM","Reconciliation complete","","","No","MSI Portage","3.00000","10.16","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","9450.00000","10550.00"
"3936146","888.40","0.05234","0.00%","-888.40","2019-Dec-12 11:10 PM","2019-Dec-12 02:50 PM","888.40","12.33","0.05234","0.00%","-888.40","0.00","0.00000","0.00","0.00000","72.03","72.03","0.00389","66.03","888.40","0.05234","0.00%","-888.40","257.04","100.00%","RX Bar","8.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-888.40","","No","","RXT006","182087-07","","","RXBAR-03-WIP","RX Bar","RXT009 Maple Oats Cup WIP","","Finished Good","","","Stopped","0.00","0.00","0.00000","","96.63%","","Cupfiller #2 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","96.63%","03-WIP-1ST-DECPO","RUN TO THE NUMBER ONLY","2029007","6055","","","2019-Dec-13 11:12 AM","Reconciliation complete","","","No","MSI Portage","8.00000","63.81","0.00376","2128.00000","0.00","0.00000","cup","15000.00000","16973.00000","-1973.00"
"3926705","249.00","0.00968","0.00%","-249.00","2019-Dec-12 11:00 PM","2019-Dec-12 02:45 PM","249.00","12.30","0.00968","0.00%","-249.00","0.00","0.00000","0.00","0.00000","20.25","20.25","0.00072","18.58","249.00","0.00968","0.00%","-249.00","1384.30","100.00%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-249.00","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","148.85%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","148.85%","LINE3-Pastel","200,000 due 11/30
balance due 12/7","2015403","","","","2020-Jan-04 06:38 AM","Reconciliation complete","","","No","MSI Portage","3.00000","27.66","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","25725.00000","-5725.00"
"3930176","750.00","0.10024","0.00%","-750.00","2019-Dec-12 11:15 PM","2019-Dec-12 02:45 PM","750.00","12.40","0.10024","0.00%","-750.00","0.00","0.00000","0.00","0.00000","60.50","60.50","0.00688","51.50","750.00","0.10024","0.00%","-750.00","145.28","92.79%","Nestle Purina Pet Care Co.","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-750.00","","No","","12364794","","Bottles","","PURINA-24a","Nestle Purina Pet Care Co.","12364794 Friskies Beachside Canisters","","Finished Good","","","Stopped","0.00","0.00","0.00000","","101.36%","","Volumetric Filling Line #1 (Rm 9)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","109.23%","24A-NOVPO","RUN TO THE NUMBER","2009816","4561434904","","","2019-Dec-14 06:55 AM","Reconciliation complete","","","No","MSI Portage","8.00000","56.26","0.00752","1064.00000","0.00","0.00000","btl","6000.00000","7482.00000","-1482.00"
"3935828","1222.67","0.22743","0.00%","-1222.67","2019-Dec-13 01:30 AM","2019-Dec-12 02:45 PM","1222.67","12.35","0.22743","0.00%","-1222.67","0.00","0.00000","0.00","0.00000","99.00","99.00","0.01687","90.67","1222.67","0.22743","0.00%","-1222.67","59.29","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1222.67","","No","","10858158015981","182002-02","Pouches","","OLLY-71","Olly","700177.01 Goodbye Stress 10Ct. Travel Pack","","Finished Good","","","Stopped","0.00","0.00","0.00000","","62.41%","","Pouching Line 1 (Rm12)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","62.41%","2027464","","2027464","100923","","","2019-Dec-16 12:49 PM","Reconciliation complete","","","No","MSI Portage","8.00000","56.59","0.01053","760.00000","0.00","0.00000","pch","4000.00000","5376.00000","-1376.00"
"3935899","1014.75","0.16200","0.00%","-1014.75","2019-Dec-13 01:30 AM","2019-Dec-12 02:45 PM","1014.75","12.38","0.16200","0.00%","-1014.75","0.00","0.00000","0.00","0.00000","86.00","82.00","0.01256","78.67","1014.75","0.16200","0.00%","-1014.75","79.63","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1014.75","","No","","20858158015674","141587-54","Vitamin","","OLLY-04-BP","Olly","700134.01 Women's Multi Berry 108ct - Bonus Pack","Bonus Pack","Finished Good","","","Stopped","0.00","0.00","0.00000","","42.47%","","Weigh Filler #3 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","42.47%","2033958","","2033958","100923","","","2019-Dec-13 10:44 AM","Reconciliation complete","","","No","MSI Portage","8.00000","33.41","0.00533","1500.00000","0.00","0.00000","btl","4000.00000","6264.00000","-2264.00"
"3935915","1082.74","0.16740","0.00%","-1082.74","2019-Dec-12 11:08 PM","2019-Dec-12 02:45 PM","1082.74","12.40","0.16740","0.00%","-1082.74","0.00","0.00000","0.00","0.00000","87.29","87.29","0.00999","64.62","1082.74","0.16740","0.00%","-1082.74","100.09","80.15%","Olly","8.40","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1082.74","","No","","20858158005071","","Vitamin","","OLLY-02-12PK","Olly","700052.01 Beauty 60ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","72.18%","","Weigh Filler #1 (Rm 12)","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","90.05%","2033965","Continue running unless instructed otherwise","2033965","100923","","","2019-Dec-17 11:33 PM","Reconciliation complete","","","No","MSI Portage","8.00000","58.20","0.00900","889.13000","0.00","0.00000","btl","7500.00000","6468.00000","1032.00"
"3935951","1339.00","0.17545","0.00%","-1339.00","2019-Dec-13 01:30 AM","2019-Dec-12 02:45 PM","1339.00","12.47","0.17545","0.00%","-1339.00","0.00","0.00000","0.00","0.00000","107.42","107.42","0.01263","96.42","1339.00","0.17545","0.00%","-1339.00","79.16","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1339.00","","No","","10852933008052","141589-65-12","Vitamin","","OLLY-74-12PK","Olly","700174.01 Sunny Vitamin D 100ct - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","107.70%","","Weigh Filler #5 (Rm 12)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","107.70%","2033975","run out gummies
more bottle labels should be arriving 12/16","2033975","100923","","","2019-Dec-15 09:46 AM","Reconciliation complete","","","No","MSI Portage","8.00000","103.84","0.01361","588.00000","0.00","0.00000","btl","5000.00000","7632.00000","-2632.00"
"3936318","671.88","0.03327","0.00%","-671.88","2019-Dec-13 01:30 AM","2019-Dec-12 02:45 PM","671.88","12.50","0.03327","0.00%","-671.88","0.00","0.00000","0.00","0.00000","53.75","53.75","0.00266","53.75","671.88","0.03327","0.00%","-671.88","375.74","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-671.88","","No","","","","","","OLLY-02-07-MRP","Olly","350 ml Twist Turn Closure Seal Assembly - Medium","Medium","Caps","","","Stopped","0.00","0.00","0.00000","","0.00%","","Winpak Machine (Rm 2)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","0.00%","2013770","","2013770","","","","2020-Jan-02 09:29 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","ea","2000.00000","20196.00000","-18196.00"
"3936365","796.88","0.04025","0.00%","-796.88","2019-Dec-13 01:30 AM","2019-Dec-12 02:45 PM","796.88","12.50","0.04025","0.00%","-796.88","0.00","0.00000","0.00","0.00000","63.75","63.75","0.00322","63.75","796.88","0.04025","0.00%","-796.88","310.59","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-796.88","","No","","","","","","OLLY-04-07-MRP","Olly","500 ml Twist Turn Closure Assembly - Large","Large","Caps","","","Stopped","0.00","0.00","0.00000","","0.00%","","Winpak Machine (Rm 2)","","0.00000","0.00","0.00","0.00000","7.00","7","0.00","0.00000","0.00","0.00000","0.00%","2013767","","2013767","","","","2020-Jan-02 10:31 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","ea","2000.00000","19800.00000","-17800.00"
"3938219","199.00","0.12438","0.00%","-199.00","2019-Dec-12 11:00 PM","2019-Dec-12 02:45 PM","199.00","12.25","0.12438","0.00%","-199.00","0.00","0.00000","0.00","0.00000","16.25","16.25","0.00839","13.42","199.00","0.12438","0.00%","-199.00","119.25","89.94%","Mars / Wrigley","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-199.00","","No","","","171959-08","Gum","","MARS-20-03","Mars / Wrigley","Refresher Mixed Mint Gum Mixing","","Bulk","","","Stopped","0.00","0.00","0.00000","","0.00%","","Rework Line","","0.00000","0.00","0.00","0.00000","2.00","2","0.00","0.00000","0.00","0.00000","0.00%","2034339","Project put in to check components and begin staging","2034339","","","","2019-Dec-17 09:03 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","kg","2000.00000","1600.00000","400.00"
"3938743","1111.63","0.09580","0.00%","-1111.63","2019-Dec-13 01:30 AM","2019-Dec-12 02:45 PM","1111.63","12.39","0.09580","0.00%","-1111.63","0.00","0.00000","0.00","0.00000","94.25","89.75","0.00735","85.25","1111.63","0.09580","0.00%","-1111.63","136.12","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1111.63","","No","","20858158005125","141587-02-12","Vitamin","","OLLY-14-12PK","Olly","700073.01 Sleep Blackberry 50ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","110.08%","","Weigh Filler #2 (Rm 12)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","110.08%","2032505","","2032505","100923","","","2019-Dec-26 02:44 PM","Reconciliation complete","","","No","MSI Portage","8.00000","93.84","0.00809","989.25000","0.00","0.00000","btl","8000.00000","11604.00000","-3604.00"
"3939204","524.73","0.14000","0.00%","-524.73","2019-Dec-12 11:03 PM","2019-Dec-12 02:45 PM","524.73","12.31","0.14000","0.00%","-524.73","0.00","0.00000","0.00","0.00000","42.63","42.63","0.01040","38.97","524.73","0.14000","0.00%","-524.73","96.18","100.00%","Mars / Wrigley","8.30","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-524.73","","No","","10199875","181967-04","Candy","","MARS-17B","Mars / Wrigley","10199875 Dove Truffles Milk Chocolate 4ct.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","43.72%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","10.00","18","0.00","0.00000","0.00","0.00000","43.72%","2nd","","2030938","","","","2019-Dec-13 09:49 AM","Reconciliation complete","","","No","MSI Portage","10.50000","17.04","0.00455","2310.00000","0.00","0.00000","bag","10000.00000","3748.00000","6252.00"
"3939278","99.00","0.00971","0.00%","-99.00","2019-Dec-12 11:00 PM","2019-Dec-12 02:45 PM","99.00","12.00","0.00971","0.00%","-99.00","0.00","0.00000","0.00","0.00000","8.25","8.25","0.00074","7.58","99.00","0.00971","0.00%","-99.00","1345.05","100.00%","Daiya Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-99.00","","No","","","","Solid Food","","DAIYA-05","Daiya Foods","Meatless Bacon bit pouches","","Finished Good","","","Stopped","0.00","0.00","0.00000","","158.99%","","Overwrap (Rm 9)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","158.99%","2018264","Set aside approximately 436 #'s of bacon per customer request.","2018264","PO020174","","","2019-Dec-12 11:02 PM","Reconciliation complete","","","No","MSI Portage","2.00000","12.06","0.00118","1692.00000","0.00","0.00000","pch","20000.00000","10200.00000","9800.00"
"3935953","115.78","0.00000","0.00%","-115.78","2019-Dec-12 02:52 PM","2019-Dec-12 01:00 PM","115.78","12.40","0.00000","0.00%","-115.78","0.00","0.00000","0.00","0.00000","9.34","9.34","0.00000","0.34","115.78","0.00000","0.00%","-115.78","0.00","3.61%","Olly","1.87","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-115.78","","No","","10852933008052","141589-65-12","Vitamin","","OLLY-74-12PK","Olly","700174.01 Sunny Vitamin D 100ct - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","0.00%","","Weigh Filler #5 (Rm 12)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","0.00%","2033975","run out gummies
more bottle labels should be arriving 12/16","2033975","100923","","","","Needs to be reconciled","","","No","MSI Portage","8.00000","0.00","0.01361","588.00000","0.00","0.00000","btl","5000.00000","0.00000","5000.00"
"3938214","115.67","0.09639","0.00%","-115.67","2019-Dec-12 03:00 PM","2019-Dec-12 10:50 AM","115.67","12.39","0.09639","0.00%","-115.67","0.00","0.00000","0.00","0.00000","10.33","9.33","0.00653","7.83","115.67","0.09639","0.00%","-115.67","153.19","91.26%","Mars / Wrigley","4.17","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-115.67","","No","","","171959-08","Gum","","MARS-20-03","Mars / Wrigley","Refresher Mixed Mint Gum Mixing","","Bulk","","","Stopped","0.00","0.00","0.00000","","0.00%","","Rework Line","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","0.00%","2034339","Project put in to check components and begin staging","2034339","","","","2019-Dec-17 09:03 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","kg","2000.00000","1200.00000","800.00"
"3937961","444.19","0.19007","0.00%","-444.19","2019-Dec-12 03:00 PM","2019-Dec-12 10:45 AM","444.00","12.42","0.18999","0.00%","-444.00","0.00","0.00000","0.19","0.00008","40.25","35.75","0.01198","28.00","444.19","0.19007","0.00%","-444.19","83.46","84.21%","Nestle Purina Pet Care Co.","4.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-444.19","","No","","12364794","","Bottles","","PURINA-24a","Nestle Purina Pet Care Co.","12364794 Friskies Beachside Canisters","","Finished Good","","","Stopped","0.00","0.00","0.00000","","52.85%","","Volumetric Filling Line #1 (Rm 9)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","62.76%","24A-NOVPO","RUN TO THE NUMBER","2009816","4561434904","","","2019-Dec-14 06:55 AM","Reconciliation complete","","","No","MSI Portage","8.00000","17.57","0.00752","1064.00000","0.00","0.00000","btl","6000.00000","2337.00000","3663.00"
"3923233","676.92","0.06947","0.00%","-676.92","2019-Dec-12 03:00 PM","2019-Dec-12 09:45 AM","650.75","12.45","0.06678","0.00%","-650.75","0.00","0.00000","26.17","0.00269","57.75","52.25","0.00367","35.75","676.92","0.06947","0.00%","-676.92","272.56","72.22%","Morton Salt","5.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-676.92","","No","","F111840000B","","Grinders","","MORTON-03","Morton Salt","F111840000B Peppercorn Glass Grinders","Grinders","Finished Good","","","Stopped","0.00","0.00","0.00000","","95.56%","","Salt/Spice Bottling (Rm 5)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","132.31%","03-4TH-DECPO","RUN TO THE NUMBER ONLY!","2007799","6702236626","","","2019-Dec-20 09:34 AM","Reconciliation complete","","","No","MSI Portage","9.00000","47.30","0.00485","1854.00000","0.00","0.00000","grd","12750.00000","9744.00000","3006.00"
"3904805","83.18","0.30809","0.00%","-83.18","2019-Dec-12 03:06 PM","2019-Dec-12 09:10 AM","83.18","14.00","0.30809","0.00%","-83.18","0.00","0.00000","0.00","0.00000","5.94","5.94","0.02201","5.94","83.18","0.30809","0.00%","-83.18","45.44","100.00%","Noosa","5.94","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-83.18","","No","","","","","","NOOSA-04-03","Noosa","Coconut Almond Blend","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","2018679","","2018679","","","","2019-Dec-13 12:26 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","600.00000","270.00000","330.00"
"3904778","12.83","0.02674","0.00%","-12.83","2019-Dec-12 09:10 AM","2019-Dec-12 08:15 AM","12.83","14.00","0.02674","0.00%","-12.83","0.00","0.00000","0.00","0.00000","0.92","0.92","0.00191","0.92","12.83","0.02674","0.00%","-12.83","523.64","100.00%","Noosa","0.92","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-12.83","","No","","","","","","NOOSA-03-03","Noosa","Banana Peanut Blend","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","2018652","","2018652","","","","2019-Dec-13 11:59 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","500.00000","480.00000","20.00"
"3925471","731.50","0.06349","0.00%","-731.50","2019-Dec-12 03:00 PM","2019-Dec-12 07:00 AM","731.50","12.40","0.06349","0.00%","-731.50","0.00","0.00000","0.00","0.00000","59.00","59.00","0.00311","35.80","731.50","0.06349","0.00%","-731.50","321.82","65.89%","RX Bar","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-731.50","","No","","RXT006","182087-07","","","RXBAR-03-WIP","RX Bar","RXT009 Maple Oats Cup WIP","","Finished Good","","","Stopped","0.00","0.00","0.00000","","79.72%","","Cupfiller #2 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","120.98%","03-WIP-1ST-DECPO","RUN TO THE NUMBER ONLY","2029007","6055","","","2019-Dec-13 11:12 AM","Reconciliation complete","","","No","MSI Portage","8.00000","43.31","0.00376","2128.00000","0.00","0.00000","cup","15000.00000","11521.00000","3479.00"
"3926715","375.67","0.02650","0.00%","-375.67","2019-Dec-12 03:00 PM","2019-Dec-12 07:00 AM","375.67","12.25","0.02650","0.00%","-375.67","0.00","0.00000","0.00","0.00000","32.00","30.67","0.00207","29.33","375.67","0.02650","0.00%","-375.67","483.24","100.00%","Hometown Foods","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-375.67","","No","","250072","192119-01","Lids","","HTFOODS-03","Hometown Foods","250072 Fish Shape Aqua FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","49.89%","","Lidding 4 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","49.89%","1st-250072","RUN AQUA AFTER PURPLE IS COMPLETED","2026943","Forecast","","","2019-Dec-18 02:00 PM","Reconciliation complete","","","No","MSI Portage","3.00000","14.63","0.00103","2906.00000","0.00","0.00000","lid","20000.00000","14175.00000","5825.00"
